trial_code,time_until_predator_arrival_s,time_since_start_of_trial_s,treatment,site,transition_type,num_fish_present_after_transition
R,8,91,Predator,E,-1,3
R,7,92,Predator,E,-1,2
R,3,96,Predator,E,-1,1
R,1,98,Predator,E,-1,0
S,99,0,Predator,E,1,16
S,93,6,Predator,E,1,17
S,92,7,Predator,E,-1,16
S,92,7,Predator,E,1,17
S,90,9,Predator,E,-1,16
S,86,13,Predator,E,-1,15
S,84,15,Predator,E,1,16
S,83,16,Predator,E,1,17
S,82,17,Predator,E,1,18
S,79,20,Predator,E,1,19
S,75,24,Predator,E,1,20
S,75,24,Predator,E,-1,19
S,74,25,Predator,E,1,20
S,70,29,Predator,E,1,21
S,68,31,Predator,E,-1,20
S,66,33,Predator,E,-1,19
S,66,33,Predator,E,-1,18
S,66,33,Predator,E,-1,17
S,63,36,Predator,E,1,18
S,62,37,Predator,E,-1,17
S,61,38,Predator,E,-1,16
S,60,39,Predator,E,1,17
S,56,43,Predator,E,1,18
S,56,43,Predator,E,1,19
S,56,43,Predator,E,-1,18
S,52,47,Predator,E,-1,17
S,52,47,Predator,E,-1,16
S,52,47,Predator,E,-1,15
S,51,48,Predator,E,1,16
S,51,48,Predator,E,1,17
S,50,49,Predator,E,1,18
S,50,49,Predator,E,1,19
S,49,50,Predator,E,-1,18
S,47,52,Predator,E,1,19
S,46,53,Predator,E,-1,18
S,46,53,Predator,E,-1,17
S,45,54,Predator,E,1,18
S,45,54,Predator,E,1,19
S,43,56,Predator,E,1,20
S,42,57,Predator,E,1,21
S,41,58,Predator,E,-1,20
S,40,59,Predator,E,-1,19
S,40,59,Predator,E,-1,18
S,38,61,Predator,E,-1,17
S,37,62,Predator,E,-1,16
S,37,62,Predator,E,-1,15
S,37,62,Predator,E,-1,14
S,37,62,Predator,E,-1,13
S,37,62,Predator,E,-1,12
S,37,62,Predator,E,-1,11
S,37,62,Predator,E,-1,10
S,37,62,Predator,E,-1,9
S,36,63,Predator,E,-1,8
S,36,63,Predator,E,-1,7
S,34,65,Predator,E,-1,6
S,34,65,Predator,E,1,7
S,31,68,Predator,E,1,8
S,28,71,Predator,E,1,9
S,27,72,Predator,E,1,10
S,19,80,Predator,E,1,11
S,18,81,Predator,E,1,12
S,18,81,Predator,E,1,13
S,17,82,Predator,E,1,14
S,16,83,Predator,E,-1,13
S,16,83,Predator,E,-1,12
S,16,83,Predator,E,-1,11
S,15,84,Predator,E,-1,10
S,14,85,Predator,E,1,11
S,14,85,Predator,E,-1,10
S,13,86,Predator,E,1,11
S,12,87,Predator,E,-1,10
S,11,88,Predator,E,-1,9
S,11,88,Predator,E,-1,8
S,10,89,Predator,E,-1,7
S,10,89,Predator,E,-1,6
S,6,93,Predator,E,-1,5
S,0,99,Predator,E,-1,4
S,0,99,Predator,E,-1,3
T,97,2,Predator,W,-1,8
T,94,5,Predator,W,-1,7
T,93,6,Predator,W,-1,6
T,91,8,Predator,W,1,7
T,90,9,Predator,W,1,8
T,90,9,Predator,W,1,9
T,89,10,Predator,W,-1,8
T,88,11,Predator,W,-1,7
T,85,14,Predator,W,1,8
T,81,18,Predator,W,1,9
T,78,21,Predator,W,1,10
T,76,23,Predator,W,-1,9
T,75,24,Predator,W,1,10
T,68,31,Predator,W,-1,9
T,66,33,Predator,W,-1,8
T,61,38,Predator,W,-1,7
T,56,43,Predator,W,1,8
T,53,46,Predator,W,-1,7
T,48,51,Predator,W,1,8
T,45,54,Predator,W,-1,7
T,44,55,Predator,W,-1,6
T,43,56,Predator,W,-1,5
T,43,56,Predator,W,-1,4
T,41,58,Predator,W,1,5
T,38,61,Predator,W,-1,4
T,32,67,Predator,W,-1,3
T,28,71,Predator,W,1,4
T,25,74,Predator,W,-1,3
T,23,76,Predator,W,1,4
T,23,76,Predator,W,-1,3
T,22,77,Predator,W,-1,2
T,17,82,Predator,W,1,3
T,11,88,Predator,W,-1,2
T,10,89,Predator,W,-1,1
T,9,90,Predator,W,-1,0
U,98,1,Predator,W,1,5
U,96,3,Predator,W,-1,4
U,95,4,Predator,W,-1,3
U,95,4,Predator,W,-1,2
U,93,6,Predator,W,1,3
U,92,7,Predator,W,1,4
U,85,14,Predator,W,-1,3
U,84,15,Predator,W,-1,2
U,82,17,Predator,W,1,3
U,80,19,Predator,W,-1,2
U,79,20,Predator,W,-1,1
U,78,21,Predator,W,1,2
U,78,21,Predator,W,-1,1
U,72,27,Predator,W,-1,0
U,71,28,Predator,W,1,1
U,68,31,Predator,W,1,2
U,63,36,Predator,W,-1,1
U,60,39,Predator,W,-1,0
U,60,39,Predator,W,1,1
U,58,41,Predator,W,1,2
U,57,42,Predator,W,1,3
U,57,42,Predator,W,1,4
U,54,45,Predator,W,-1,3
U,54,45,Predator,W,-1,2
U,53,46,Predator,W,-1,1
U,45,54,Predator,W,1,2
U,44,55,Predator,W,1,3
U,44,55,Predator,W,1,4
U,43,56,Predator,W,-1,3
U,43,56,Predator,W,-1,2
U,35,64,Predator,W,-1,1
U,33,66,Predator,W,-1,0
U,31,68,Predator,W,1,1
U,30,69,Predator,W,1,2
U,29,70,Predator,W,1,3
U,27,72,Predator,W,-1,2
U,26,73,Predator,W,1,3
U,24,75,Predator,W,-1,2
U,23,76,Predator,W,1,3
U,22,77,Predator,W,1,4
U,21,78,Predator,W,-1,3
U,19,80,Predator,W,1,4
U,18,81,Predator,W,1,5
U,17,82,Predator,W,1,6
U,17,82,Predator,W,-1,5
U,13,86,Predator,W,-1,4
U,11,88,Predator,W,-1,3
U,10,89,Predator,W,-1,2
U,9,90,Predator,W,1,3
U,8,91,Predator,W,-1,2
U,7,92,Predator,W,-1,1
U,1,98,Predator,W,-1,0
DD,86,13,Predator,E,-1,1
DD,76,23,Predator,E,-1,0
DD,71,28,Predator,E,1,1
DD,67,32,Predator,E,-1,0
DD,64,35,Predator,E,1,1
DD,61,38,Predator,E,1,2
DD,57,42,Predator,E,-1,1
DD,57,42,Predator,E,-1,0
DD,52,47,Predator,E,1,1
DD,49,50,Predator,E,1,2
DD,49,50,Predator,E,1,3
DD,42,57,Predator,E,-1,2
DD,27,72,Predator,E,-1,1
DD,18,81,Predator,E,1,2
DD,18,81,Predator,E,1,3
DD,10,89,Predator,E,-1,2
DD,10,89,Predator,E,-1,1
DD,8,91,Predator,E,1,2
DD,8,91,Predator,E,1,3
DD,7,92,Predator,E,-1,2
DD,5,94,Predator,E,-1,1
DD,3,96,Predator,E,-1,0
EE,94,5,Predator,E,1,1
EE,65,34,Predator,E,1,2
EE,62,37,Predator,E,1,3
EE,60,39,Predator,E,-1,2
EE,58,41,Predator,E,1,3
EE,47,52,Predator,E,1,4
EE,41,58,Predator,E,1,5
EE,41,58,Predator,E,1,6
EE,34,65,Predator,E,1,7
EE,26,73,Predator,E,-1,6
EE,26,73,Predator,E,-1,5
EE,25,74,Predator,E,1,6
EE,21,78,Predator,E,-1,5
EE,20,79,Predator,E,1,6
EE,19,80,Predator,E,-1,5
EE,18,81,Predator,E,-1,4
EE,17,82,Predator,E,-1,3
EE,15,84,Predator,E,-1,2
EE,15,84,Predator,E,-1,1
EE,6,93,Predator,E,-1,0
A,NA,5,Control,W,1,6
A,NA,10,Control,W,-1,5
A,NA,11,Control,W,1,6
A,NA,12,Control,W,1,7
A,NA,14,Control,W,1,8
A,NA,14,Control,W,1,9
A,NA,17,Control,W,-1,8
A,NA,24,Control,W,-1,7
A,NA,25,Control,W,1,8
A,NA,27,Control,W,-1,7
A,NA,29,Control,W,-1,6
A,NA,29,Control,W,-1,5
A,NA,31,Control,W,-1,4
A,NA,31,Control,W,1,5
A,NA,33,Control,W,-1,4
A,NA,34,Control,W,-1,3
A,NA,39,Control,W,1,4
A,NA,50,Control,W,1,5
A,NA,50,Control,W,1,6
A,NA,53,Control,W,-1,5
A,NA,53,Control,W,1,6
A,NA,53,Control,W,1,7
A,NA,57,Control,W,1,8
A,NA,58,Control,W,-1,7
A,NA,58,Control,W,-1,6
A,NA,61,Control,W,1,7
A,NA,61,Control,W,1,8
A,NA,63,Control,W,-1,7
A,NA,64,Control,W,-1,6
A,NA,67,Control,W,-1,5
A,NA,68,Control,W,1,6
A,NA,71,Control,W,-1,5
A,NA,82,Control,W,-1,4
A,NA,86,Control,W,1,5
A,NA,94,Control,W,1,6
A,NA,98,Control,W,-1,5
A,NA,98,Control,W,-1,4
A,NA,100,Control,W,1,5
A,NA,102,Control,W,1,6
A,NA,102,Control,W,1,7
A,NA,106,Control,W,-1,6
A,NA,107,Control,W,1,7
A,NA,108,Control,W,-1,6
A,NA,112,Control,W,1,7
A,NA,113,Control,W,-1,6
A,NA,115,Control,W,-1,5
A,NA,116,Control,W,-1,4
A,NA,117,Control,W,-1,3
A,NA,119,Control,W,1,4
A,NA,122,Control,W,1,5
A,NA,126,Control,W,-1,4
A,NA,128,Control,W,1,5
A,NA,128,Control,W,1,6
A,NA,139,Control,W,-1,5
A,NA,149,Control,W,-1,4
A,NA,150,Control,W,-1,3
A,NA,152,Control,W,-1,2
A,NA,158,Control,W,1,3
A,NA,165,Control,W,1,4
A,NA,170,Control,W,1,5
A,NA,172,Control,W,-1,4
AA,NA,65,Control,E,-1,2
AA,NA,69,Control,E,-1,1
AA,NA,72,Control,E,1,2
AA,NA,81,Control,E,1,3
AA,NA,86,Control,E,-1,2
AA,NA,88,Control,E,-1,1
AA,NA,96,Control,E,-1,0
AA,NA,97,Control,E,1,1
AA,NA,102,Control,E,1,2
AA,NA,105,Control,E,1,3
AA,NA,119,Control,E,-1,2
AA,NA,120,Control,E,1,3
AA,NA,121,Control,E,-1,2
AA,NA,143,Control,E,1,3
AA,NA,143,Control,E,1,4
AA,NA,147,Control,E,1,5
AA,NA,148,Control,E,1,6
AA,NA,151,Control,E,1,7
AA,NA,155,Control,E,-1,6
AA,NA,162,Control,E,1,7
AA,NA,162,Control,E,-1,6
AA,NA,164,Control,E,1,7
AA,NA,164,Control,E,1,8
AA,NA,165,Control,E,1,9
AA,NA,166,Control,E,-1,8
AA,NA,167,Control,E,-1,7
AA,NA,167,Control,E,1,8
AA,NA,168,Control,E,1,9
AA,NA,173,Control,E,-1,8
AA,NA,173,Control,E,-1,7
AAAA,NA,46,Control,E,1,5
AAAA,NA,50,Control,E,1,6
AAAA,NA,57,Control,E,-1,5
AAAA,NA,58,Control,E,-1,4
AAAA,NA,121,Control,E,1,5
AAAA,NA,146,Control,E,-1,4
AAAA,NA,154,Control,E,1,5
AAAA,NA,155,Control,E,1,6
AAAA,NA,158,Control,E,1,7
AAAA,NA,160,Control,E,1,8
AAAA,NA,162,Control,E,-1,7
AAAA,NA,162,Control,E,1,8
AAAA,NA,166,Control,E,-1,7
AAAA,NA,168,Control,E,1,8
AAAA,NA,169,Control,E,1,9
AAAA,NA,169,Control,E,1,10
AAAA,NA,171,Control,E,-1,9
AAAA,NA,171,Control,E,1,10
AAAA,NA,174,Control,E,1,11
AAAA,NA,175,Control,E,1,12
AAAA,NA,176,Control,E,-1,11
AAAA,NA,176,Control,E,1,12
AAAA,NA,176,Control,E,1,13
AAAA,NA,178,Control,E,-1,12
AAAA,NA,179,Control,E,-1,11
AAAA,NA,179,Control,E,-1,10
AAAA,NA,180,Control,E,-1,9
B,NA,3,Control,W,-1,3
B,NA,5,Control,W,-1,2
B,NA,6,Control,W,-1,1
B,NA,16,Control,W,1,2
B,NA,21,Control,W,1,3
B,NA,29,Control,W,1,4
B,NA,29,Control,W,1,5
B,NA,30,Control,W,1,6
B,NA,49,Control,W,-1,5
B,NA,52,Control,W,-1,4
B,NA,55,Control,W,-1,3
B,NA,60,Control,W,1,4
B,NA,61,Control,W,-1,3
B,NA,64,Control,W,1,4
B,NA,64,Control,W,1,5
B,NA,71,Control,W,-1,4
B,NA,71,Control,W,1,5
B,NA,71,Control,W,-1,4
B,NA,71,Control,W,-1,3
B,NA,73,Control,W,-1,2
B,NA,77,Control,W,1,3
B,NA,77,Control,W,1,4
B,NA,81,Control,W,1,5
B,NA,93,Control,W,1,6
B,NA,93,Control,W,1,7
B,NA,93,Control,W,1,8
B,NA,94,Control,W,-1,7
B,NA,97,Control,W,-1,6
B,NA,98,Control,W,1,7
B,NA,98,Control,W,1,8
B,NA,100,Control,W,1,9
B,NA,101,Control,W,-1,8
B,NA,101,Control,W,-1,7
B,NA,101,Control,W,-1,6
B,NA,101,Control,W,-1,5
B,NA,102,Control,W,1,6
B,NA,102,Control,W,1,7
B,NA,103,Control,W,-1,6
B,NA,104,Control,W,1,7
B,NA,107,Control,W,-1,6
B,NA,110,Control,W,1,7
B,NA,111,Control,W,1,8
B,NA,112,Control,W,1,9
B,NA,112,Control,W,-1,8
B,NA,112,Control,W,-1,7
B,NA,113,Control,W,1,8
B,NA,115,Control,W,1,9
B,NA,118,Control,W,-1,8
B,NA,120,Control,W,-1,7
B,NA,124,Control,W,1,8
B,NA,124,Control,W,1,9
B,NA,126,Control,W,1,10
B,NA,128,Control,W,-1,9
B,NA,128,Control,W,-1,8
B,NA,128,Control,W,-1,7
B,NA,129,Control,W,-1,6
B,NA,131,Control,W,-1,5
B,NA,137,Control,W,-1,4
BB,NA,1,Control,E,-1,7
BB,NA,4,Control,E,1,8
BB,NA,10,Control,E,-1,7
BB,NA,10,Control,E,1,8
BB,NA,11,Control,E,-1,7
BB,NA,16,Control,E,-1,6
BB,NA,17,Control,E,-1,5
BB,NA,18,Control,E,-1,4
BB,NA,23,Control,E,1,5
BB,NA,25,Control,E,-1,4
BB,NA,26,Control,E,-1,3
BB,NA,28,Control,E,1,4
BB,NA,29,Control,E,-1,3
BB,NA,30,Control,E,1,4
BB,NA,31,Control,E,-1,3
BB,NA,32,Control,E,1,4
BB,NA,52,Control,E,-1,3
BB,NA,53,Control,E,1,4
BB,NA,61,Control,E,1,5
BB,NA,65,Control,E,-1,4
BB,NA,68,Control,E,-1,3
BB,NA,71,Control,E,-1,2
BB,NA,75,Control,E,1,3
BB,NA,90,Control,E,-1,2
BB,NA,90,Control,E,-1,1
BB,NA,93,Control,E,1,2
BB,NA,95,Control,E,1,3
BB,NA,95,Control,E,1,4
BB,NA,97,Control,E,-1,3
BB,NA,101,Control,E,1,4
BB,NA,102,Control,E,-1,3
BB,NA,115,Control,E,1,4
BB,NA,118,Control,E,1,5
BB,NA,119,Control,E,1,6
BB,NA,126,Control,E,-1,5
BB,NA,147,Control,E,1,6
BB,NA,147,Control,E,-1,5
BB,NA,148,Control,E,-1,4
BB,NA,149,Control,E,-1,3
BB,NA,152,Control,E,1,4
BB,NA,159,Control,E,-1,3
BB,NA,159,Control,E,1,4
BB,NA,162,Control,E,1,5
BB,NA,162,Control,E,1,6
BB,NA,162,Control,E,1,7
BB,NA,163,Control,E,-1,6
BB,NA,163,Control,E,-1,5
BB,NA,164,Control,E,1,6
BB,NA,164,Control,E,1,7
BB,NA,165,Control,E,1,8
BB,NA,165,Control,E,-1,7
BB,NA,167,Control,E,1,8
BB,NA,171,Control,E,1,9
BB,NA,172,Control,E,-1,8
BB,NA,173,Control,E,-1,7
BB,NA,173,Control,E,-1,6
BB,NA,174,Control,E,-1,5
BB,NA,179,Control,E,-1,4
BB,NA,180,Control,E,-1,3
BB,NA,180,Control,E,-1,2
BBBB,NA,19,Control,E,1,2
BBBB,NA,21,Control,E,-1,1
BBBB,NA,21,Control,E,1,2
BBBB,NA,24,Control,E,-1,1
BBBB,NA,33,Control,E,1,2
BBBB,NA,34,Control,E,1,3
BBBB,NA,35,Control,E,-1,2
BBBB,NA,50,Control,E,1,3
BBBB,NA,59,Control,E,-1,2
BBBB,NA,64,Control,E,1,3
BBBB,NA,70,Control,E,-1,2
BBBB,NA,72,Control,E,1,3
BBBB,NA,74,Control,E,1,4
BBBB,NA,76,Control,E,1,5
BBBB,NA,77,Control,E,-1,4
BBBB,NA,86,Control,E,1,5
BBBB,NA,93,Control,E,-1,4
BBBB,NA,94,Control,E,1,5
BBBB,NA,95,Control,E,-1,4
BBBB,NA,99,Control,E,1,5
BBBB,NA,100,Control,E,1,6
BBBB,NA,102,Control,E,-1,5
BBBB,NA,107,Control,E,1,6
BBBB,NA,109,Control,E,-1,5
BBBB,NA,109,Control,E,1,6
BBBB,NA,111,Control,E,1,7
BBBB,NA,113,Control,E,1,8
BBBB,NA,116,Control,E,-1,7
BBBB,NA,116,Control,E,1,8
BBBB,NA,117,Control,E,1,9
BBBB,NA,122,Control,E,-1,8
BBBB,NA,122,Control,E,-1,7
BBBB,NA,122,Control,E,-1,6
BBBB,NA,124,Control,E,1,7
BBBB,NA,125,Control,E,-1,6
BBBB,NA,127,Control,E,1,7
BBBB,NA,129,Control,E,-1,6
BBBB,NA,129,Control,E,-1,5
BBBB,NA,133,Control,E,1,6
BBBB,NA,134,Control,E,-1,5
BBBB,NA,135,Control,E,-1,4
BBBB,NA,150,Control,E,-1,3
BBBB,NA,153,Control,E,-1,2
BBBB,NA,160,Control,E,1,3
BBBB,NA,163,Control,E,-1,2
BBBB,NA,178,Control,E,1,3
C,NA,1,Control,W,-1,3
C,NA,21,Control,W,-1,2
C,NA,29,Control,W,1,3
C,NA,33,Control,W,-1,2
C,NA,42,Control,W,1,3
C,NA,43,Control,W,1,4
C,NA,50,Control,W,-1,3
C,NA,54,Control,W,1,4
C,NA,60,Control,W,1,5
C,NA,69,Control,W,1,6
C,NA,69,Control,W,1,7
C,NA,72,Control,W,1,8
C,NA,74,Control,W,-1,7
C,NA,81,Control,W,-1,6
C,NA,84,Control,W,-1,5
C,NA,85,Control,W,-1,4
C,NA,86,Control,W,-1,3
C,NA,90,Control,W,-1,2
C,NA,90,Control,W,1,3
C,NA,92,Control,W,-1,2
C,NA,96,Control,W,-1,1
C,NA,96,Control,W,1,2
C,NA,96,Control,W,1,3
C,NA,98,Control,W,-1,2
C,NA,99,Control,W,-1,1
C,NA,99,Control,W,-1,0
C,NA,101,Control,W,1,1
C,NA,115,Control,W,-1,0
C,NA,120,Control,W,1,1
C,NA,134,Control,W,1,2
C,NA,135,Control,W,1,3
C,NA,136,Control,W,1,4
C,NA,140,Control,W,-1,3
C,NA,140,Control,W,-1,2
C,NA,140,Control,W,-1,1
C,NA,146,Control,W,1,2
C,NA,155,Control,W,-1,1
C,NA,158,Control,W,-1,0
C,NA,165,Control,W,1,1
C,NA,170,Control,W,-1,0
C,NA,179,Control,W,1,1
CC,NA,6,Control,E,1,2
CC,NA,10,Control,E,-1,1
CC,NA,11,Control,E,1,2
CC,NA,13,Control,E,-1,1
CC,NA,20,Control,E,1,2
CC,NA,30,Control,E,1,3
CC,NA,32,Control,E,-1,2
CC,NA,45,Control,E,-1,1
CC,NA,47,Control,E,1,2
CC,NA,49,Control,E,-1,1
CC,NA,55,Control,E,1,2
CC,NA,67,Control,E,-1,1
CC,NA,89,Control,E,1,2
CC,NA,91,Control,E,-1,1
CC,NA,129,Control,E,1,2
CC,NA,139,Control,E,-1,1
CC,NA,163,Control,E,1,2
CC,NA,168,Control,E,1,3
CC,NA,169,Control,E,-1,2
CC,NA,169,Control,E,-1,1
CC,NA,172,Control,E,1,2
CC,NA,173,Control,E,1,3
CC,NA,176,Control,E,-1,2
CC,NA,176,Control,E,-1,1
CC,NA,179,Control,E,1,2
CCCC,NA,48,Control,E,1,1
CCCC,NA,53,Control,E,-1,0
CCCC,NA,56,Control,E,1,1
CCCC,NA,71,Control,E,1,2
CCCC,NA,78,Control,E,-1,1
CCCC,NA,98,Control,E,1,2
CCCC,NA,127,Control,E,1,3
CCCC,NA,127,Control,E,1,4
CCCC,NA,137,Control,E,-1,3
CCCC,NA,140,Control,E,-1,2
CCCC,NA,146,Control,E,1,3
CCCC,NA,149,Control,E,-1,2
CCCC,NA,155,Control,E,1,3
CCCC,NA,161,Control,E,-1,2
CCCC,NA,161,Control,E,-1,1
CCCC,NA,167,Control,E,1,2
CCCC,NA,167,Control,E,1,3
CCCC,NA,170,Control,E,1,4
CCCC,NA,171,Control,E,1,5
CCCC,NA,174,Control,E,-1,4
CCCC,NA,179,Control,E,-1,3
D,NA,2,Control,W,1,5
D,NA,2,Control,W,-1,4
D,NA,8,Control,W,1,5
D,NA,10,Control,W,1,6
D,NA,10,Control,W,1,7
D,NA,12,Control,W,-1,6
D,NA,13,Control,W,-1,5
D,NA,33,Control,W,-1,4
D,NA,37,Control,W,-1,3
D,NA,41,Control,W,-1,2
D,NA,44,Control,W,1,3
D,NA,50,Control,W,-1,2
D,NA,53,Control,W,1,3
D,NA,58,Control,W,1,4
D,NA,64,Control,W,1,5
D,NA,64,Control,W,1,6
D,NA,64,Control,W,1,7
D,NA,65,Control,W,-1,6
D,NA,70,Control,W,-1,5
D,NA,71,Control,W,-1,4
D,NA,71,Control,W,-1,3
D,NA,73,Control,W,1,4
D,NA,76,Control,W,-1,3
D,NA,77,Control,W,-1,2
D,NA,79,Control,W,1,3
D,NA,80,Control,W,1,4
D,NA,82,Control,W,-1,3
D,NA,83,Control,W,-1,2
D,NA,84,Control,W,1,3
D,NA,92,Control,W,-1,2
D,NA,94,Control,W,-1,1
D,NA,94,Control,W,-1,0
D,NA,107,Control,W,1,1
D,NA,113,Control,W,1,2
D,NA,113,Control,W,1,3
D,NA,130,Control,W,-1,2
D,NA,134,Control,W,1,3
D,NA,134,Control,W,-1,2
D,NA,137,Control,W,-1,1
D,NA,139,Control,W,1,2
D,NA,139,Control,W,1,3
D,NA,141,Control,W,1,4
D,NA,144,Control,W,-1,3
D,NA,149,Control,W,-1,2
D,NA,153,Control,W,1,3
D,NA,154,Control,W,-1,2
D,NA,155,Control,W,-1,1
D,NA,159,Control,W,1,2
D,NA,161,Control,W,1,3
D,NA,166,Control,W,1,4
D,NA,167,Control,W,1,5
D,NA,171,Control,W,1,6
D,NA,173,Control,W,1,7
D,NA,176,Control,W,-1,6
D,NA,176,Control,W,-1,5
D,NA,180,Control,W,-1,4
D,NA,180,Control,W,-1,3
DDDD,NA,6,Control,E,-1,2
DDDD,NA,8,Control,E,-1,1
DDDD,NA,11,Control,E,1,2
DDDD,NA,23,Control,E,1,3
DDDD,NA,29,Control,E,-1,2
DDDD,NA,56,Control,E,-1,1
DDDD,NA,60,Control,E,1,2
DDDD,NA,60,Control,E,1,3
DDDD,NA,66,Control,E,-1,2
DDDD,NA,72,Control,E,-1,1
DDDD,NA,73,Control,E,1,2
DDDD,NA,85,Control,E,1,3
DDDD,NA,85,Control,E,1,4
DDDD,NA,86,Control,E,-1,3
DDDD,NA,86,Control,E,1,4
DDDD,NA,86,Control,E,1,5
DDDD,NA,90,Control,E,1,6
DDDD,NA,92,Control,E,-1,5
DDDD,NA,96,Control,E,-1,4
DDDD,NA,99,Control,E,-1,3
DDDD,NA,99,Control,E,-1,2
DDDD,NA,100,Control,E,-1,1
DDDD,NA,103,Control,E,1,2
DDDD,NA,109,Control,E,-1,1
DDDD,NA,111,Control,E,1,2
DDDD,NA,117,Control,E,-1,1
DDDD,NA,118,Control,E,1,2
DDDD,NA,120,Control,E,1,3
DDDD,NA,122,Control,E,1,4
DDDD,NA,125,Control,E,1,5
DDDD,NA,125,Control,E,1,6
DDDD,NA,130,Control,E,1,7
DDDD,NA,130,Control,E,-1,6
DDDD,NA,131,Control,E,-1,5
DDDD,NA,138,Control,E,1,6
DDDD,NA,141,Control,E,-1,5
DDDD,NA,146,Control,E,-1,4
DDDD,NA,146,Control,E,-1,3
DDDD,NA,153,Control,E,-1,2
DDDD,NA,169,Control,E,1,3
DDDD,NA,177,Control,E,-1,2
E,NA,3,Control,E,1,4
E,NA,3,Control,E,1,5
E,NA,4,Control,E,1,6
E,NA,5,Control,E,-1,5
E,NA,5,Control,E,-1,4
E,NA,7,Control,E,1,5
E,NA,10,Control,E,-1,4
E,NA,14,Control,E,1,5
E,NA,20,Control,E,1,6
E,NA,24,Control,E,-1,5
E,NA,24,Control,E,-1,4
E,NA,26,Control,E,1,5
E,NA,31,Control,E,-1,4
E,NA,34,Control,E,-1,3
E,NA,46,Control,E,-1,2
E,NA,59,Control,E,-1,1
E,NA,60,Control,E,-1,0
E,NA,77,Control,E,1,1
E,NA,78,Control,E,1,2
E,NA,78,Control,E,1,3
E,NA,79,Control,E,1,4
E,NA,80,Control,E,-1,3
E,NA,80,Control,E,-1,2
E,NA,80,Control,E,-1,1
E,NA,81,Control,E,-1,0
E,NA,124,Control,E,1,1
E,NA,126,Control,E,1,2
E,NA,129,Control,E,1,3
E,NA,134,Control,E,-1,2
E,NA,134,Control,E,-1,1
E,NA,170,Control,E,-1,0
EEEE,NA,37,Control,E,-1,1
EEEE,NA,43,Control,E,-1,0
EEEE,NA,49,Control,E,1,1
EEEE,NA,57,Control,E,-1,0
EEEE,NA,91,Control,E,1,1
EEEE,NA,94,Control,E,-1,0
EEEE,NA,116,Control,E,1,1
EEEE,NA,119,Control,E,-1,0
EEEE,NA,169,Control,E,1,1
F,NA,1,Control,E,-1,0
F,NA,18,Control,E,1,1
F,NA,21,Control,E,1,2
F,NA,33,Control,E,1,3
F,NA,34,Control,E,-1,2
F,NA,34,Control,E,-1,1
F,NA,35,Control,E,1,2
F,NA,37,Control,E,1,3
F,NA,37,Control,E,-1,2
F,NA,41,Control,E,-1,1
F,NA,47,Control,E,1,2
F,NA,53,Control,E,-1,1
F,NA,73,Control,E,-1,0
F,NA,77,Control,E,1,1
F,NA,92,Control,E,1,2
F,NA,93,Control,E,1,3
F,NA,94,Control,E,-1,2
F,NA,97,Control,E,1,3
F,NA,97,Control,E,1,4
F,NA,102,Control,E,-1,3
F,NA,103,Control,E,-1,2
F,NA,104,Control,E,1,3
F,NA,105,Control,E,1,4
F,NA,108,Control,E,1,5
F,NA,113,Control,E,1,6
F,NA,114,Control,E,-1,5
F,NA,117,Control,E,-1,4
F,NA,120,Control,E,-1,3
F,NA,123,Control,E,1,4
F,NA,124,Control,E,-1,3
F,NA,124,Control,E,1,4
F,NA,125,Control,E,1,5
F,NA,130,Control,E,-1,4
F,NA,134,Control,E,-1,3
F,NA,137,Control,E,-1,2
F,NA,139,Control,E,-1,1
F,NA,145,Control,E,-1,0
F,NA,162,Control,E,1,1
F,NA,170,Control,E,1,2
F,NA,171,Control,E,1,3
F,NA,171,Control,E,-1,2
F,NA,172,Control,E,-1,1
F,NA,177,Control,E,-1,0
G,NA,1,Control,E,-1,3
G,NA,6,Control,E,-1,2
G,NA,23,Control,E,1,3
G,NA,48,Control,E,1,4
G,NA,50,Control,E,-1,3
G,NA,52,Control,E,1,4
G,NA,52,Control,E,1,5
G,NA,57,Control,E,1,6
G,NA,58,Control,E,-1,5
G,NA,59,Control,E,1,6
G,NA,61,Control,E,-1,5
G,NA,63,Control,E,-1,4
G,NA,64,Control,E,1,5
G,NA,64,Control,E,1,6
G,NA,65,Control,E,1,7
G,NA,70,Control,E,-1,6
G,NA,70,Control,E,1,7
G,NA,73,Control,E,-1,6
G,NA,76,Control,E,1,7
G,NA,78,Control,E,1,8
G,NA,78,Control,E,1,9
G,NA,80,Control,E,1,10
G,NA,82,Control,E,1,11
G,NA,85,Control,E,-1,10
G,NA,86,Control,E,-1,9
G,NA,87,Control,E,-1,8
G,NA,88,Control,E,-1,7
G,NA,88,Control,E,1,8
G,NA,89,Control,E,1,9
G,NA,89,Control,E,-1,8
G,NA,91,Control,E,-1,7
G,NA,92,Control,E,-1,6
G,NA,95,Control,E,-1,5
G,NA,98,Control,E,-1,4
G,NA,99,Control,E,-1,3
G,NA,101,Control,E,1,4
G,NA,102,Control,E,1,5
G,NA,102,Control,E,1,6
G,NA,117,Control,E,1,7
G,NA,119,Control,E,-1,6
G,NA,121,Control,E,-1,5
G,NA,128,Control,E,1,6
G,NA,133,Control,E,-1,5
G,NA,139,Control,E,1,6
G,NA,140,Control,E,-1,5
G,NA,145,Control,E,1,6
G,NA,146,Control,E,-1,5
